State,Season,Crop,Temperature,Rainfall,Area,Yield
15,2,1,25.9778333333333,138,146,338
15,1,1,26.407,4491.5,51355,131763
15,2,1,25.9996666666667,165.9,10912,24184
15,2,1,25.9996666666667,165.9,160,404
15,1,1,26.373,4767.1,51353,124387
15,2,1,26.1556666666667,89.1,10505,23099
15,2,1,26.1556666666667,89.1,142,343
15,1,1,26.386,3471,51040,117825.84
15,2,1,25.7905,341.6,10318,22594
15,2,1,25.7905,341.6,154,336
15,1,1,26.632,4819.1,48083,116481.07
15,2,1,26.484,232.1,9283,21400
15,2,1,26.484,232.1,143,316
15,1,1,26.489,4627.2,47200,122102
15,2,1,26.4421666666667,322.9,8982,19578
15,2,1,26.4421666666667,322.9,158,382
16,1,1,26.14,2932.9,10797,21349
16,2,1,27.4856666666667,270.6,4862,8752
16,1,1,26.6613333333333,2889.7,9976,19168
16,2,1,27.3266666666667,512.2,2812,5301
16,1,1,26.4973333333333,3342.8,5740,11034
16,2,1,27.3091666666667,515.2,2455,4432
16,1,1,26.4811666666667,3810.8,4382,8196
16,2,1,27.4253333333333,234.9,2236,4123
16,1,1,26.5795,2317.4,5097,10172
16,2,1,27.1478333333333,556.8,1962,3401
16,1,1,26.8158333333333,2755.8,4090,7803
16,2,1,27.6336666666667,505.8,1576,2599
16,1,1,26.6596666666667,3218.4,3353.88,6379.8
16,2,1,27.6915,854.8,1152.89,2242.17
16,1,1,26.831,2140.727,1065,2314
16,2,1,28.0203333333333,528.366,329,812
16,1,1,26.1361666666667,1569.793,866,2215
16,2,1,27.379,426.616,385,1122
16,1,1,26.2801666666667,1666.52,999,2323
16,2,1,27.3243333333333,418.516,291,782
16,1,1,26.4045,2001.401,1063,2593
16,2,1,27.4576666666667,509.736,555,1297
16,1,1,26.7343333333333,1370.473,1294,3111
16,2,1,27.5393333333333,294.496,286,538
16,1,1,26.14,3518,1147,2943
16,2,1,27.4856666666667,316.1,157,394
16,1,1,26.6613333333333,4990.8,850,2093
16,2,1,27.3266666666667,716.2,238,649
16,1,1,26.4973333333333,3500.5,851,2345
16,2,1,27.3091666666667,514.3,217,569
16,1,1,26.4811666666667,4088.8,462,1156
16,2,1,27.4253333333333,364.4,58,153
16,1,1,26.5795,2627.1,494,1302
16,2,1,27.1478333333333,404.1,57,135
16,1,1,26.8158333333333,2818.2,588,1510
16,2,1,27.6336666666667,499.3,209,521
16,1,1,26.6596666666667,3024.3,418.33,1083.47
16,2,1,27.6915,544.3,220.64,582.19
16,1,1,26.14,2022.9,3589,8695
16,1,1,26.6613333333333,1597.2,2571,5713
16,2,1,27.3266666666667,830.9,3,5
16,1,1,26.4973333333333,2263.9,1615,3904
16,2,1,27.3091666666667,595.4,3,4
16,1,1,26.4811666666667,2350.6,1046,2478
16,2,1,27.4253333333333,400.4,60,97
16,1,1,26.5795,1655.6,1318,2983
16,2,1,27.1478333333333,551.8,118,83
16,1,1,26.8158333333333,1562.4,878,2060
16,2,1,27.6336666666667,565.5,104,194
16,1,1,26.6596666666667,2013.7,960.36,2158.51
16,2,1,27.6915,775.1,80.58,136.73
16,1,1,26.14,2508.9,2881,8270
16,2,1,27.4856666666667,404.4,3172,7291
16,1,1,26.6613333333333,2639.1,3937,9138
16,2,1,27.3266666666667,746.4,2511,6300
16,1,1,26.4973333333333,3054.5,4149,10767
16,2,1,27.3091666666667,700.7,5473,14887
16,1,1,26.4811666666667,3035.2,2661,6894
16,2,1,27.4253333333333,432.8,5989,15467
16,1,1,26.5795,1870.5,3331,10065
16,2,1,27.1478333333333,663.3,5341,16247
16,1,1,26.8158333333333,1913,3940,11484
16,2,1,27.6336666666667,522.9,8396,20295
16,1,1,26.6596666666667,2808.4,5463.56,16064.76
16,2,1,27.6915,863.1,7775.37,21435.58
16,1,1,26.14,3151.3,431,583
16,2,1,27.4856666666667,197.1,644,1300
16,1,1,26.6613333333333,2095.6,353,431
16,2,1,27.3266666666667,251.5,684,1325
16,1,1,26.4973333333333,3532.8,295,397
16,2,1,27.3091666666667,125.8,571,950
16,1,1,26.4811666666667,4450.9,232,264
16,2,1,27.4253333333333,250.5,788,1601
16,1,1,26.5795,2904.2,216,289
16,2,1,27.1478333333333,424.1,678,1422
16,1,1,26.8158333333333,3562.8,173,221
16,2,1,27.6336666666667,464.4,610,1231
16,1,1,26.6596666666667,3429.3,144.09,182.38
16,2,1,27.6915,444.6,509.52,1029.51
16,1,1,26.14,2449.4,834,1852
16,2,1,27.4856666666667,482.7,1702,4699
16,1,1,26.6613333333333,2396.6,772,1549
16,2,1,27.3266666666667,952.6,955,2460
16,1,1,26.4973333333333,2489.3,230,550
16,2,1,27.3091666666667,553.9,952,3128
16,1,1,26.4811666666667,2770.7,105,241
16,2,1,27.4253333333333,480.7,1329,3040
16,1,1,26.5795,2052.8,130,303
16,2,1,27.1478333333333,605,1687,4941
16,1,1,26.8158333333333,1729.2,185,466
16,2,1,27.6336666666667,573.4,2208,5782
16,1,1,26.6596666666667,2319.7,112.56,245.28
16,2,1,27.6915,923.5,2393.46,5289.7
16,1,1,26.14,1547,2621,6423
16,2,1,27.4856666666667,363.6,2,3
16,1,1,26.6613333333333,1240.3,2178,5232
16,2,1,27.3266666666667,892.5,14,24
16,1,1,26.4973333333333,1836.9,1403,3602
16,2,1,27.3091666666667,484.6,73,187
16,1,1,26.4811666666667,1606.6,1309,3243
16,2,1,27.4253333333333,444.5,77,184
16,1,1,26.5795,1239.2,1350,3360
16,2,1,27.1478333333333,692.3,116,306
16,1,1,26.8158333333333,984.5,1417,3942
16,2,1,27.6336666666667,498.4,163,340
16,1,1,26.6596666666667,1335.7,1492.8,3593.07
16,2,1,27.6915,805.1,267.49,559.54
16,1,1,26.14,2718.3,9641,19964
16,2,1,27.4856666666667,209.4,8658,26886
16,1,1,26.6613333333333,2568,7421,14563
16,2,1,27.3266666666667,289,5877,19489
16,1,1,26.4973333333333,3292.2,5389,9847
16,2,1,27.3091666666667,284.5,5894,20401
16,1,1,26.4811666666667,3801.1,4149,7378
16,2,1,27.4253333333333,153.2,8721,26374
16,1,1,26.5795,2011.3,4768,9439
16,2,1,27.1478333333333,298.8,8834,28887
16,1,1,26.8158333333333,2751,3901,6922
16,2,1,27.6336666666667,339.3,8989,28329
16,1,1,26.6596666666667,2658.9,3033.46,6012.32
16,2,1,27.6915,455.5,6361.9,20223.94
17,1,1,29.8356666666667,1049.207,245200,230000
17,1,1,28.7926666666667,1285.493,249741,333339
17,1,1,29.0048333333333,996.863,246559,209385
17,1,1,28.8548333333333,1244.288,249479,358158
17,1,1,29.7246666666667,1101.433,247502,207801
17,1,1,29.0056666666667,940.6,224800,246491
17,1,1,29.2241666666667,1825.3,248696,365281
17,1,1,29.0143333333333,1421.2,248652,299342
17,1,1,29.0436666666667,1125.6,249811,354236
17,1,1,28.5128333333333,1255.2,249835,275043
17,1,1,29.7756666666667,1320.3,247865,353009
17,1,1,29.8356666666667,796.638,3200,1400
17,1,1,28.7926666666667,831.426,2994,1529
17,1,1,29.0048333333333,600.645,2739,874
17,1,1,28.8548333333333,622.578,2596,1092
17,1,1,29.7246666666667,612.486,2494,1239
17,1,1,29.0056666666667,704.6,2297,1034
17,1,1,29.2241666666667,508.2,2230,757
17,1,1,29.0143333333333,1146.7,2236,869
17,1,1,29.0436666666667,733.6,2121,862
17,1,1,28.5128333333333,510,2328,807
17,1,1,29.7756666666667,760.2,1476,1090
17,1,1,29.8356666666667,868.125,30500,23800
17,1,1,28.7926666666667,1056.177,34904,42447
17,1,1,29.0048333333333,726.986,41920,25430
17,1,1,28.8548333333333,633.876,43272,38114
17,1,1,29.7246666666667,746.471,41040,27970
17,1,1,29.0056666666667,778.3,41160,31475
17,1,1,29.2241666666667,853.1,42176,37968
17,1,1,29.0143333333333,969,40742,40065
17,1,1,29.0436666666667,1271,43886,46121
17,1,1,28.5128333333333,742.2,42970,45223
17,1,1,29.7756666666667,1004.5,43688,60801
17,1,1,29.8356666666667,696.204,13900,8900
17,1,1,28.7926666666667,1054.446,13700,29710
17,1,1,29.0048333333333,619.906,14034,13239
17,1,1,28.8548333333333,672.026,15710,33464
17,1,1,29.7246666666667,518.142,6064,14153
17,1,1,29.0056666666667,434.3,1797,4098
17,1,1,29.2241666666667,435.3,3729,7840
17,1,1,29.0143333333333,383.4,410,829
17,1,1,29.0436666666667,388.5,320,587
17,1,1,28.5128333333333,973.2,10279,17879
17,1,1,29.7756666666667,795.5,5616,15345
17,1,1,29.8356666666667,872.691,600,300
17,1,1,28.7926666666667,1082.438,617,485
17,1,1,29.0048333333333,879.779,662,396
17,1,1,28.8548333333333,810.768,634,407
17,1,1,29.7246666666667,653.827,699,426
17,1,1,29.0056666666667,743.1,601,376
17,1,1,29.2241666666667,1107.2,588,382
17,1,1,29.0143333333333,1808.1,599,411
17,1,1,29.0436666666667,930,564,416
17,1,1,28.5128333333333,717.1,522,365
17,1,1,29.7756666666667,644.1,461,437
17,1,1,29.8356666666667,1057.101,18800,10100
17,1,1,28.7926666666667,1186.031,19505,20393
17,1,1,29.0048333333333,939.618,18249,8362
17,1,1,28.8548333333333,891.776,17373,11855
17,1,1,29.7246666666667,731.259,14845,6585
17,1,1,29.0056666666667,922.8,15682,10424
17,1,1,29.2241666666667,927.2,15080,9702
17,1,1,29.0143333333333,582.5,11865,5017
17,1,1,29.0436666666667,500.3,11344,3644
17,1,1,28.5128333333333,922.4,11323,7426
17,1,1,29.7756666666667,869.1,8872,5538
17,1,1,29.8356666666667,928.841,20100,8600
17,1,1,28.7926666666667,1152.842,25405,21098
17,1,1,29.0048333333333,860.273,24750,11002
17,1,1,28.8548333333333,953.493,25426,11317
17,1,1,29.7246666666667,875.21,25431,10972
17,1,1,29.8356666666667,1070.716,52600,23600
17,1,1,28.7926666666667,1192.741,53285,44539
17,1,1,29.0048333333333,995.518,53995,23001
17,1,1,28.8548333333333,998.511,55098,34422
17,1,1,29.7246666666667,823.965,51902,15126
17,1,1,29.0056666666667,989.5,53227,36549
17,1,1,29.2241666666667,1641.3,53298,34397
17,1,1,29.0143333333333,743,53262,28778
17,1,1,29.0436666666667,856.9,53919,31075
17,1,1,28.5128333333333,1255.4,56255,43443
17,1,1,29.7756666666667,1025.2,50196,51888
17,1,1,29.8356666666667,747.954,600,400
17,1,1,28.7926666666667,1119.903,1206,1735
17,1,1,29.0048333333333,728.911,2024,1855
17,1,1,28.8548333333333,740.534,1978,2261
17,1,1,29.7246666666667,561.631,1166,769
17,1,1,29.0056666666667,560.3,1754,1147
17,1,1,29.2241666666667,450.6,1681,1592
17,1,1,29.0143333333333,408,1455,1230
17,1,1,29.0436666666667,511.8,1528,1369
17,1,1,28.5128333333333,1036.3,3960,4995
17,1,1,29.7756666666667,688.7,5747,7083
17,1,1,29.8356666666667,770.282,800,400
17,1,1,28.7926666666667,946.259,815,607
17,1,1,29.0048333333333,692.465,787,370
17,1,1,28.8548333333333,684.62,822,528
17,1,1,29.7246666666667,652.82,843,439
17,1,1,29.0056666666667,854.5,685,413
17,1,1,29.2241666666667,609.6,603,305
17,1,1,29.0143333333333,1276.5,536,287
17,1,1,29.0436666666667,1013.3,557,390
17,1,1,28.5128333333333,404.6,449,306
17,1,1,29.7756666666667,790.2,180,158
17,1,1,29.8356666666667,708.374,3300,1600
17,1,1,28.7926666666667,754.522,3014,1722
17,1,1,29.0048333333333,517.167,2875,813
17,1,1,28.8548333333333,543.301,2773,1124
17,1,1,29.7246666666667,532.209,2662,1396
17,1,1,29.0056666666667,721.3,2351,1222
17,1,1,29.2241666666667,552.7,2257,1175
17,1,1,29.0143333333333,1070.6,1857,1054
17,1,1,29.0436666666667,1160.6,1656,1031
17,1,1,28.5128333333333,687.3,1365,829
17,1,1,29.7756666666667,778.5,1198,906
17,1,1,29.8356666666667,1051.592,82800,45900
17,1,1,28.7926666666667,1181.317,71213,80624
17,1,1,29.0048333333333,915.891,73146,27903
17,1,1,28.8548333333333,1101.409,76095,59604
17,1,1,29.7246666666667,1019.34,74670,36401
17,1,1,29.0056666666667,1161.4,78225,59160
17,1,1,29.2241666666667,1220.2,78260,66422
17,1,1,29.0143333333333,949.1,78637,55661
17,1,1,29.0436666666667,882,79050,64059
17,1,1,28.5128333333333,782.2,79304,61693
17,1,1,29.7756666666667,1017.3,78412,54328
17,1,1,29.8356666666667,696.042,1600,700
17,1,1,28.7926666666667,917.815,1660,1683
17,1,1,29.0048333333333,708.413,1721,1335
17,1,1,28.8548333333333,710.015,1711,1432
17,1,1,29.7246666666667,458.893,1617,519
17,1,1,29.0056666666667,787.6,836,729
17,1,1,29.2241666666667,874,791,663
17,1,1,29.0143333333333,908,790,673
17,1,1,29.0436666666667,734.1,780,620
17,1,1,28.5128333333333,965.6,820,517
17,1,1,29.7756666666667,744.8,706,816
17,1,1,29.8356666666667,692.102,30400,35500
17,1,1,28.7926666666667,1064.819,37462,83553
17,1,1,29.0048333333333,689.11,38925,81700
17,1,1,28.8548333333333,713.908,43431,98738
17,1,1,29.7246666666667,511.12,15805,14219
17,1,1,29.0056666666667,690.6,14640,30884
17,1,1,29.2241666666667,695,17543,40559
17,1,1,29.0143333333333,521.9,15926,37380
17,1,1,29.0436666666667,466,11726,16744
17,1,1,28.5128333333333,761.4,30991,81797
17,1,1,29.7756666666667,828.3,24474,63953
17,1,1,29.8356666666667,804.536,2100,1900
17,1,1,28.7926666666667,975.946,1897,2605
17,1,1,29.0048333333333,703.202,1812,1672
17,1,1,28.8548333333333,627.609,1647,2270
17,1,1,29.7246666666667,695.503,1045,983
17,1,1,29.0056666666667,889.6,1849,1689
17,1,1,29.2241666666667,803.1,1198,1819
17,1,1,29.0143333333333,945.1,701,1100
17,1,1,29.0436666666667,1140.6,556,1383
17,1,1,28.5128333333333,612.4,814,1537
17,1,1,29.7756666666667,947.9,422,1195
17,1,1,29.8356666666667,967.756,7800,6300
17,1,1,28.7926666666667,1199.977,8677,13185
17,1,1,29.0048333333333,916.316,9681,11178
17,1,1,28.8548333333333,796.303,9667,11464
17,1,1,29.7246666666667,807.393,9969,12880
17,1,1,29.0056666666667,1235.3,11625,11298
17,1,1,29.2241666666667,1353.3,14052,18009
17,1,1,29.0143333333333,1801.8,15232,20226
17,1,1,29.0436666666667,1075.9,16540,26753
17,1,1,28.5128333333333,800.8,17083,25152
17,1,1,29.7756666666667,1028,23719,54441
17,1,1,28.7926666666667,811.316,43,23
17,1,1,29.0048333333333,544.014,31,16
17,1,1,28.8548333333333,569.32,29,16
17,1,1,29.7246666666667,558.534,25,12
17,1,1,29.0056666666667,749.6,28,14
17,1,1,29.2241666666667,714.3,20,10
17,1,1,29.0143333333333,1170.3,22,12
17,1,1,29.0436666666667,955,20,11
17,1,1,28.5128333333333,664.6,11,7
17,1,1,29.7756666666667,872.4,5,5
17,1,1,29.8356666666667,1131.368,56100,28800
17,1,1,28.7926666666667,1202.487,54257,63439
17,1,1,29.0048333333333,979.888,56193,30982
17,1,1,28.8548333333333,1101.994,61330,54828
17,1,1,29.7246666666667,939.431,61466,48730
17,1,1,29.0056666666667,1135.6,70140,78462
17,1,1,29.2241666666667,1696.1,58519,52292
17,1,1,29.0143333333333,912.3,64184,53470
17,1,1,29.0436666666667,959.6,65761,43209
17,1,1,28.5128333333333,1195.9,67404,55256
17,1,1,29.7756666666667,1385.7,67596,83587
17,1,1,29.8356666666667,957.769,27200,11300
17,1,1,28.7926666666667,847.659,25177,17517
17,1,1,29.0048333333333,669.197,23661,3238
17,1,1,28.8548333333333,690.558,22539,4557
17,1,1,29.7246666666667,620.368,21777,9536
17,1,1,29.0056666666667,1091.4,22712,12841
17,1,1,29.2241666666667,639.3,22504,10387
17,1,1,29.0143333333333,1486.8,22890,10592
17,1,1,29.0436666666667,1183.3,22820,12493
17,1,1,28.5128333333333,631.3,14190,7742
17,1,1,29.7756666666667,605.3,12791,8373
17,1,1,29.8356666666667,1204.489,109300,55600
17,1,1,28.7926666666667,1187.869,110408,109984
17,1,1,29.0048333333333,985.336,108100,41027
17,1,1,28.8548333333333,1056.923,111410,90071
17,1,1,29.7246666666667,910.583,108635,47802
17,1,1,29.0056666666667,915.4,110380,84359
17,1,1,29.2241666666667,2008.2,110440,93612
17,1,1,29.0143333333333,700,109223,50235
17,1,1,29.0436666666667,623.6,87970,37855
17,1,1,28.5128333333333,1208.3,105865,101787
17,1,1,29.7756666666667,503,83507,71370
17,1,1,29.0056666666667,751.9,12975,10536
17,1,1,29.2241666666667,643.2,12549,11092
17,1,1,29.0143333333333,699.9,10514,10606
17,1,1,29.0436666666667,1012.9,10217,11532
17,1,1,28.5128333333333,682.8,9699,9985
17,1,1,29.7756666666667,823.6,6929,9188
17,1,1,29.0056666666667,759.5,4912,2056
17,1,1,29.2241666666667,530.8,4348,1921
17,1,1,29.0143333333333,1006.6,3800,2273
17,1,1,29.0436666666667,990.1,3541,2391
17,1,1,28.5128333333333,434.1,3226,2116
17,1,1,29.7756666666667,695.2,2762,2211
17,1,1,29.8356666666667,1195.266,90100,42100
17,1,1,28.7926666666667,1316.789,107884,85898
17,1,1,29.0048333333333,1038.619,102010,35294
17,1,1,28.8548333333333,1243.831,109899,82824
17,1,1,29.7246666666667,1110.563,109462,61210
17,1,1,29.0056666666667,1146.1,114146,74956
17,1,1,29.2241666666667,1372.7,114873,75748
17,1,1,29.0143333333333,1136.9,114068,74021
17,1,1,29.0436666666667,1161.6,114204,77227
17,1,1,28.5128333333333,1455.7,114760,75229
17,1,1,29.7756666666667,1470.7,112720,103242
17,1,1,28.7926666666667,891.744,19,15
17,1,1,29.0048333333333,651.46,21,7
17,1,1,28.8548333333333,758.507,17,9
17,1,1,29.7246666666667,452.69,14,5
17,1,1,29.0056666666667,1090.5,7,4
17,1,1,29.2241666666667,740.1,6,2
17,1,1,29.0143333333333,1427.9,2,1
17,1,1,29.8356666666667,652.277,1400,900
17,1,1,28.7926666666667,991.216,2176,4964
17,1,1,29.0048333333333,625.654,2042,4183
17,1,1,28.8548333333333,680.198,1870,3639
17,1,1,29.7246666666667,460.28,231,367
17,1,1,29.0056666666667,518.6,163,326
17,1,1,29.2241666666667,682,537,1125
17,1,1,29.0143333333333,382.2,452,889
17,1,1,29.0436666666667,360,115,283
17,1,1,28.5128333333333,776.4,467,980
17,1,1,29.7756666666667,772.8,184,545
17,1,1,29.0056666666667,1106.3,14027,14953
17,1,1,29.2241666666667,1502.5,13053,13931
17,1,1,29.0143333333333,1017.2,13605,14579
17,1,1,29.0436666666667,842.8,12944,12744
17,1,1,28.5128333333333,923,13149,12221
17,1,1,29.7756666666667,780,12545,19469
17,1,1,28.7926666666667,787.214,6,6
17,1,1,29.0048333333333,601.872,10,5
17,1,1,28.8548333333333,740.235,27,13
17,1,1,29.7246666666667,361.739,10,2
17,1,1,29.0056666666667,692,11,5
17,1,1,29.2241666666667,744.4,24,12
17,1,1,29.0143333333333,1336.6,29,14
17,1,1,29.0436666666667,501.6,41,20
17,1,1,28.5128333333333,788.8,70,36
17,1,1,29.7756666666667,792.2,47,35
17,1,1,29.8356666666667,1169.25,60800,22900
17,1,1,28.7926666666667,1164.307,64202,47346
17,1,1,29.0048333333333,985.792,62533,23130
17,1,1,28.8548333333333,936.086,63192,34633
17,1,1,29.7246666666667,793.114,60922,19750
17,1,1,29.0056666666667,1274.2,62849,24883
17,1,1,29.2241666666667,1428.4,60745,37701
17,1,1,29.0143333333333,589.8,56217,25502
17,1,1,29.0436666666667,357.1,49756,23242
17,1,1,28.5128333333333,581.7,57085,44532
17,1,1,29.7756666666667,717.4,53696,51600
17,1,1,29.8356666666667,969.367,3800,2300
17,1,1,28.7926666666667,1254.13,4147,4333
17,1,1,29.0048333333333,1053.991,5173,2852
17,1,1,28.8548333333333,913.714,5430,3148
17,1,1,29.7246666666667,800.569,5319,2868
17,1,1,29.0056666666667,856.4,5906,3622
17,1,1,29.2241666666667,1211.6,8299,5108
17,1,1,29.0143333333333,1132.8,12369,8280
17,1,1,29.0436666666667,798.8,18028,19022
17,1,1,28.5128333333333,919,22146,21131
17,1,1,29.7756666666667,775.9,26154,33151
17,1,1,29.8356666666667,832.965,242900,167900
17,1,1,28.7926666666667,980.108,243119,296182
17,1,1,29.0048333333333,722.01,1273,272
17,1,1,28.8548333333333,731.645,1167,453
17,1,1,29.7246666666667,520.106,1102,277
17,1,1,29.0056666666667,1001.5,955,612
17,1,1,29.2241666666667,697.1,865,432
17,1,1,29.0143333333333,1207.2,967,561
17,1,1,29.0436666666667,828.5,929,643
17,1,1,28.5128333333333,728.5,710,441
17,1,1,29.7756666666667,642.2,538,448
17,1,1,29.8356666666667,884.939,3600,1700
17,1,1,28.7926666666667,849.714,3393,2755
17,1,1,29.0048333333333,598.233,2811,1086
17,1,1,28.8548333333333,671.211,2377,1162
17,1,1,29.7246666666667,526.326,2816,1518
17,1,1,29.0056666666667,874.2,2232,1175
17,1,1,29.2241666666667,760.2,2507,1807
17,1,1,29.0143333333333,1620.6,2168,1586
17,1,1,29.0436666666667,1228.8,2046,1507
17,1,1,28.5128333333333,649.3,1778,1280
17,1,1,29.7756666666667,645.4,1696,1291
17,1,1,29.8356666666667,1144.903,128600,46800
17,1,1,28.7926666666667,1016.146,135042,80061
17,1,1,29.0048333333333,867.741,134789,73982
17,1,1,28.8548333333333,835.409,145397,136581
17,1,1,29.7246666666667,740.997,140685,96251
17,1,1,29.0056666666667,967.1,141563,89532
17,1,1,29.2241666666667,915.2,143320,138116
17,1,1,29.0143333333333,672.3,137689,89171
17,1,1,29.0436666666667,724.5,131607,68954
17,1,1,28.5128333333333,827.7,136926,133680
17,1,1,29.7756666666667,743.4,102073,67453
17,1,1,29.8356666666667,969.574,8500,3600
17,1,1,28.7926666666667,1238.751,8674,6204
17,1,1,29.0048333333333,1015.956,9822,5343
17,1,1,28.8548333333333,963.895,9586,5010
17,1,1,29.7246666666667,777.089,9346,3411
17,1,1,29.0056666666667,1030.7,9502,5413
17,1,1,29.2241666666667,1573,8601,4547
17,1,1,29.0143333333333,954.3,8369,4303
17,1,1,29.0436666666667,718.7,6639,3570
17,1,1,28.5128333333333,1013.4,6407,3371
17,1,1,29.7756666666667,773.1,6004,4468
17,1,1,29.8356666666667,1215.876,92100,29800
17,1,1,28.7926666666667,1112.235,101564,60543
17,1,1,29.0048333333333,941.279,101143,29129
17,1,1,28.8548333333333,912.65,112519,116120
17,1,1,29.7246666666667,794.155,101971,67306
17,1,1,29.0056666666667,1038.9,102352,106309
17,1,1,29.2241666666667,1403.6,103744,123297
17,1,1,29.0143333333333,720.9,94921,60924
17,1,1,29.0436666666667,642.3,89653,33943
17,1,1,28.5128333333333,737.8,90254,59095
17,1,1,29.7756666666667,646.4,71699,74317
17,1,1,29.8356666666667,879.166,1700,1200
17,1,1,28.7926666666667,1079.124,1753,1592
17,1,1,29.0048333333333,842.527,1694,877
17,1,1,28.8548333333333,770.407,1728,1050
17,1,1,29.7246666666667,713.397,1554,1071
17,1,1,29.0056666666667,1116.8,1400,1015
17,1,1,29.2241666666667,809.3,1311,880
17,1,1,29.0143333333333,1558,1372,901
17,1,1,29.0436666666667,884,2282,1754
17,1,1,28.5128333333333,650.5,4645,3498
17,1,1,29.7756666666667,624.3,6093,6830
17,1,1,29.8356666666667,1019.909,104600,80500
17,1,1,28.7926666666667,1192.84,107598,148312
17,1,1,29.0048333333333,939.409,111104,43910
17,1,1,28.8548333333333,1142.498,115986,112433
17,1,1,29.7246666666667,981.199,116908,80231
17,1,1,29.0056666666667,712.4,113898,84097
17,1,1,29.2241666666667,1356,118323,143950
17,1,1,29.0143333333333,1213.8,119394,135813
17,1,1,29.0436666666667,961,118956,147911
17,1,1,28.5128333333333,899.8,115562,117316
17,1,1,29.7756666666667,1188.6,116339,153894
17,1,1,29.8356666666667,990.954,205600,88300
17,1,1,28.7926666666667,1045.15,214517,195837
17,1,1,29.0048333333333,826.828,204290,142449
17,1,1,28.8548333333333,937.863,208437,191663
17,1,1,29.7246666666667,878.179,203535,105780
17,1,1,29.0056666666667,731.4,110120,76890
17,1,1,29.2241666666667,1365,108699,104404
17,1,1,29.0143333333333,987,108258,85259
17,1,1,29.0436666666667,978.8,107878,62248
17,1,1,28.5128333333333,911.9,107234,92093
17,1,1,29.7756666666667,818.9,100909,129033
17,1,1,29.8356666666667,867.167,700,300
17,1,1,28.7926666666667,1004.759,718,595
17,1,1,29.0048333333333,715.772,602,336
17,1,1,28.8548333333333,741.795,494,235
17,1,1,29.7246666666667,583.75,418,165
17,1,1,29.0056666666667,808.2,480,280
17,1,1,29.2241666666667,633.3,326,173
17,1,1,29.0143333333333,1586.8,303,134
17,1,1,29.0436666666667,1053.8,229,115
17,1,1,28.5128333333333,674.9,190,84
17,1,1,29.7756666666667,570.2,112,83
17,1,1,29.8356666666667,692.061,4300,2700
17,1,1,28.7926666666667,924.313,7022,19158
17,1,1,29.0048333333333,658.525,6026,6672
17,1,1,28.8548333333333,704.195,5502,12997
17,1,1,29.7246666666667,390.213,2507,2096
17,1,1,29.0056666666667,576,3453,5884
17,1,1,29.2241666666667,777.8,3551,6568
17,1,1,29.0143333333333,461.5,3882,8791
17,1,1,29.0436666666667,417.3,4735,17701
17,1,1,28.5128333333333,762.8,6973,16745
17,1,1,29.7756666666667,578.3,9476,28320
17,1,1,29.8356666666667,737.463,4500,3100
17,1,1,28.7926666666667,1072.263,5290,6813
17,1,1,29.0048333333333,756.711,6384,5478
17,1,1,28.8548333333333,757.093,6368,6975
17,1,1,29.7246666666667,517.334,4713,1883
17,1,1,29.0056666666667,663.6,5732,5909
17,1,1,29.2241666666667,714.3,6159,5846
17,1,1,29.0143333333333,578.7,5115,4751
17,1,1,29.0436666666667,476.7,5128,3942
17,1,1,28.5128333333333,781.7,7965,9047
17,1,1,29.7756666666667,816.3,8333,13216
17,1,1,29.8356666666667,974.504,114300,46500
17,1,1,28.7926666666667,951.587,117733,82874
17,1,1,29.0048333333333,787.425,119845,52495
17,1,1,28.8548333333333,804.188,124690,88915
17,1,1,29.7246666666667,762.793,116069,72217
17,1,1,29.0056666666667,759.4,121755,84412
17,1,1,29.2241666666667,688.6,124631,91888
17,1,1,29.0143333333333,1163,127035,103520
17,1,1,29.0436666666667,667.5,122631,80307
17,1,1,28.5128333333333,742.4,72724,50901
17,1,1,29.7756666666667,823.4,58194,50974
17,1,1,29.8356666666667,900.605,19000,10100
17,1,1,28.7926666666667,1202.117,20329,19813
17,1,1,29.0048333333333,881.074,22735,15317
17,1,1,28.8548333333333,859.471,23166,15973
17,1,1,29.7246666666667,669.561,21513,7311
17,1,1,29.0056666666667,566,19891,9379
17,1,1,29.2241666666667,698.9,18373,9024
17,1,1,29.0143333333333,578.2,14485,5721
17,1,1,29.0436666666667,348,11658,1969
17,1,1,28.5128333333333,1314,12907,7313
17,1,1,29.7756666666667,524,11976,5378
17,1,1,28.7926666666667,927.189,12,9
17,1,1,29.0048333333333,634.113,20,8
17,1,1,28.8548333333333,687.179,10,4
17,1,1,29.7246666666667,568.783,8,2
17,1,1,29.0056666666667,868.4,19,10
17,1,1,29.2241666666667,650.9,5,2
17,1,1,29.8356666666667,1165.27,39600,16900
17,1,1,28.7926666666667,1143.847,41017,28348
17,1,1,29.0048333333333,929.553,40230,14028
17,1,1,28.8548333333333,1029.414,42586,20562
17,1,1,29.7246666666667,918.911,42439,15349
17,1,1,29.0056666666667,850.9,43535,18980
17,1,1,29.2241666666667,1564.2,43986,36551
17,1,1,29.0143333333333,977.9,43765,23951
17,1,1,29.0436666666667,917.8,45692,24803
17,1,1,28.5128333333333,1070,45644,30521
17,1,1,29.7756666666667,847,38127,35056
17,1,1,29.8356666666667,846.766,800,300
17,1,1,28.7926666666667,1098.856,686,495
17,1,1,29.0048333333333,913.198,698,395
17,1,1,28.8548333333333,850.526,740,443
