State,Season,Crop,Rainfall,Temperature,Area,Yield
Chhattisgarh,Kharif     ,Rice,958.068,29.0098333333333,108984,82439
Chhattisgarh,Kharif     ,Rice,1011.789,28.8881666666667,110113,134710
Chhattisgarh,Kharif     ,Rice,1183.4,28.2815,109856,101504
Chhattisgarh,Kharif     ,Rice,1283.5,28.861,109622,129060
Chhattisgarh,Kharif     ,Rice,748.5,28.4641666666667,109853,95823
Chhattisgarh,Kharif     ,Rice,998.6,28.5475,109818,120613
Chhattisgarh,Kharif     ,Rice,1232.4,28.2168333333333,109650,110250
Chhattisgarh,Kharif     ,Rice,898.5,29.16,109232,101991
Chhattisgarh,Kharif     ,Rice,1098.56,29.0331666666667,109207,130510
Chhattisgarh,Kharif     ,Rice,1247.58,29.6564651381132,109052,151705
Chhattisgarh,Kharif     ,Rice,1268.98,29.7383723837378,109252,175010
Chhattisgarh,Kharif     ,Rice,1211.569,29.73387337828,109179,150499
Chhattisgarh,Kharif     ,Rice,1299.45,29.738173139193,109135,164065
Dadra and Nagar Haveli,Kharif     ,Rice,2036.5,27.882,14123,24023
Dadra and Nagar Haveli,Rabi       ,Rice,29.6,23.9753333333333,383,770
Dadra and Nagar Haveli,Kharif     ,Rice,1376.5,27.0565,13905,27754
Dadra and Nagar Haveli,Rabi       ,Rice,12.56,24.0451666666667,500,938
Dadra and Nagar Haveli,Kharif     ,Rice,1330.4,27.2825,13668,25299
Dadra and Nagar Haveli,Rabi       ,Rice,17.65,23.8786666666667,1550,3364
Dadra and Nagar Haveli,Kharif     ,Rice,1344.056,27.1716666666667,13493,30197
Dadra and Nagar Haveli,Rabi       ,Rice,8.965,23.916,386,838
Dadra and Nagar Haveli,Kharif     ,Rice,1069.3,27.5428333333333,13301,37482
Dadra and Nagar Haveli,Rabi       ,Rice,9.56,24.3355,382,839
Dadra and Nagar Haveli,Kharif     ,Rice,1096.58,27.3433333333333,13314,26761
Dadra and Nagar Haveli,Rabi       ,Rice,19.5,24.4601666666667,583,1172
Dadra and Nagar Haveli,Kharif     ,Rice,1142.56,27.1173333333333,13334,27788
Dadra and Nagar Haveli,Rabi       ,Rice,18.56,24.4223333333333,653,1383
Dadra and Nagar Haveli,Kharif     ,Rice,1126.5,27.1381666666667,12903,32296
Dadra and Nagar Haveli,Rabi       ,Rice,12.49,23.617,657,1347
Dadra and Nagar Haveli,Kharif     ,Rice,1136.59,27.14,12902,28565
Dadra and Nagar Haveli,Rabi       ,Rice,18.56,24.388,2500,5950
Dadra and Nagar Haveli,Kharif     ,Rice,1106.41,27.4581666666667,13600,23700
Dadra and Nagar Haveli,Kharif     ,Rice,1259.6,26.9855,13600,23400
Dadra and Nagar Haveli,Kharif     ,Rice,1365.9,27.705,12500,13500
Dadra and Nagar Haveli,Kharif     ,Rice,1568.5,27.6878333333333,10220,19653
Dadra and Nagar Haveli,Rabi       ,Rice,5.65,24.706,580,1186
Dadra and Nagar Haveli,Kharif     ,Rice,1537.58,27.7833738733137,10316,18156
Dadra and Nagar Haveli,Rabi       ,Rice,5.96,24.373856768878,349,396
Dadra and Nagar Haveli,Kharif     ,Rice,1348.75,27.1716666666667,13490,26036
Dadra and Nagar Haveli,Rabi       ,Rice,3.59,23.916,344,668
Dadra and Nagar Haveli,Kharif     ,Rice,1312.89,27.5428333333333,13255,24866
Dadra and Nagar Haveli,Rabi       ,Rice,3.56,24.3355,325,631
Dadra and Nagar Haveli,Kharif     ,Rice,1348.5,27.16571313873,13490,25181
Dadra and Nagar Haveli,Rabi       ,Rice,12.26,24.9798378787,376,726
Goa,Kharif     ,Rice,2386.5,26.051,29535,85664
Goa,Kharif     ,Rice,3125.6,26.3565,29605,85399
Goa,Kharif     ,Rice,3288.5,26.3731666666667,29124,76689
Goa,Kharif     ,Rice,3144.5,26.413,29653,71918
Goa,Kharif     ,Rice,3256.2,26.3843333333333,19974,47919
Goa,Rabi       ,Rice,100.65,26.1385,8145,20727
Goa,Kharif     ,Rice,3173.96,26.5395,18201,35411
Goa,Rabi       ,Rice,155.78,26.8456666666667,8688,24343
Goa,Kharif     ,Rice,3568.94,26.5415,17314,41896
Goa,Rabi       ,Rice,216.6,26.7211666666667,8450,22437
Goa,Kharif     ,Rice,3125.6,27.7878317319293,18019,47954
Goa,Rabi       ,Rice,186.4,23.973382837328,8450,23108
Goa,Kharif     ,Rice,3168.48,27.1716666666667,18045,47789
Goa,Rabi       ,Rice,212.6,23.916,7355,21852
Goa,Kharif     ,Rice,3110.48,27.5428333333333,14740,44206
Goa,Rabi       ,Rice,163.48,24.3355,7270,22145
Goa,Kharif     ,Rice,3168.94,27.975557383713,14385,40962
Goa,Rabi       ,Rice,135.844,24.57328713729,6820,18826
Goa,Kharif     ,Rice,2896.56,26.7808333333333,15169,40864
Goa,Rabi       ,Rice,123.5,26.2096666666667,6417,19052
Goa,Kharif     ,Rice,2786.56,26.051,22907,59510
Goa,Kharif     ,Rice,2918.5,26.3565,22572,61837
Goa,Kharif     ,Rice,2988.56,26.3731666666667,23861,52256
Goa,Kharif     ,Rice,3011.7,26.413,22538,49761
Goa,Kharif     ,Rice,3005.4,26.3843333333333,13664,30786
Goa,Rabi       ,Rice,165.8,26.1385,7543,22435
Goa,Kharif     ,Rice,2235.6,26.5395,12965,23856
Goa,Rabi       ,Rice,142.56,26.8456666666667,7250,16995
Goa,Kharif     ,Rice,2986.48,26.5415,13318,30325
Goa,Rabi       ,Rice,153.56,26.7211666666667,7530,20336
Goa,Kharif     ,Rice,3124.46,27.73737193292,13228,30816
Goa,Rabi       ,Rice,126.65,24.75373251317,7540,20113
Gujarat,Kharif     ,Rice,851.456,30.2956666666667,52200,72600
Gujarat,Kharif     ,Rice,484.6,29.4741666666667,75100,78900
Gujarat,Kharif     ,Rice,426.56,29.8445,84100,37500
Gujarat,Kharif     ,Rice,665.68,29.499,82000,144300
Gujarat,Kharif     ,Rice,332.56,29.9576666666667,47500,39300
Gujarat,Kharif     ,Rice,895.74,29.4876666666667,83200,197600
Gujarat,Kharif     ,Rice,819.5,29.5008333333333,78900,176000
Gujarat,Rabi     ,Rice,3,25.2666666666667,100,200
Gujarat,Kharif     ,Rice,1258.1,29.4533333333333,94800,235500
Gujarat,Rabi     ,Rice,0,23.925,1000,2900
Gujarat,Kharif     ,Rice,894.4,29.3715,97300,178800
Gujarat,Rabi     ,Rice,9.4,24.8133333333333,2800,8100
Gujarat,Kharif     ,Rice,890.1,29.7245,105200,214100
Gujarat,Rabi     ,Rice,1.5,24.9676666666667,2800,8600
Gujarat,Kharif     ,Rice,764.1,29.288,96100,175500
Gujarat,Rabi     ,Rice,2.7,24.3046666666667,2300,6400
Gujarat,Kharif     ,Rice,548.74,30.0501666666667,83700,209200
Gujarat,Rabi     ,Rice,12.6,25.4421666666667,5300,17100
Gujarat,Kharif     ,Rice,1046.2,30.0608333333333,103500,273600
Gujarat,Rabi     ,Rice,51.1,25.1511666666667,10000,36700
Gujarat,Kharif     ,Rice,898.48,27.737371315178,119000,311000
Gujarat,Rabi     ,Rice,26.5,24.8773373937777,14100,54600
Gujarat,Kharif     ,Rice,824.5,27.728317392939,107800,212600
Gujarat,Rabi     ,Rice,15.3,24.7271237833782,4700,13100
Gujarat,Kharif     ,Rice,771.5,29.5008333333333,80400,175100
Gujarat,Rabi     ,Rice,0,25.2666666666667,500,1400
Gujarat,Kharif     ,Rice,1218.26,29.4533333333333,82300,178500
Gujarat,Rabi     ,Rice,102,23.925,9100,27100
Gujarat,Kharif     ,Rice,1049.56,29.3715,72400,125200
Gujarat,Rabi     ,Rice,25.6,24.8133333333333,6100,16500
Gujarat,Kharif     ,Rice,897.5,29.7245,86100,200300
Gujarat,Rabi     ,Rice,15.16,24.9676666666667,5000,15300
Gujarat,Kharif     ,Rice,759,29.288,88200,174400
Gujarat,Rabi     ,Rice,12.6,24.3046666666667,2200,5600
Gujarat,Kharif     ,Rice,1334.7,30.2956666666667,21100,25200
Gujarat,Kharif     ,Rice,905.44,29.4741666666667,27200,23700
Gujarat,Kharif     ,Rice,850.63,29.8445,27900,17600
Gujarat,Kharif     ,Rice,923.5,29.499,24200,25200
Gujarat,Rabi     ,Rice,10.512,24.5861666666667,200,600
Gujarat,Kharif     ,Rice,657.48,29.9576666666667,23700,24200
Gujarat,Rabi     ,Rice,12.56,24.8771666666667,600,2900
Gujarat,Kharif     ,Rice,377.45,29.4876666666667,13300,21900
Gujarat,Rabi     ,Rice,12.93,24.8153333333333,500,1800
Gujarat,Kharif     ,Rice,844.5,29.5008333333333,12300,15800
Gujarat,Rabi     ,Rice,14.87,25.2666666666667,200,500
Gujarat,Kharif     ,Rice,956.5,29.4533333333333,12900,18100
Gujarat,Rabi     ,Rice,5.48,23.925,200,700
Gujarat,Kharif     ,Rice,969.6,29.3715,10500,15200
Gujarat,Rabi     ,Rice,7.9,24.8133333333333,400,1100
Gujarat,Kharif     ,Rice,925.48,29.7245,11400,16800
Gujarat,Rabi     ,Rice,1.2,24.9676666666667,1200,3700
Gujarat,Kharif     ,Rice,753.59,29.288,14600,24400
Gujarat,Rabi     ,Rice,4.89,24.3046666666667,800,2500
Gujarat,Kharif     ,Rice,1056.3,29.4876666666667,54600,75200
Gujarat,Kharif     ,Rice,529.6,29.5008333333333,49700,39300
Gujarat,Kharif     ,Rice,1099.56,29.4533333333333,44900,35800
Gujarat,Kharif     ,Rice,890.46,29.3715,45700,38700
Gujarat,Kharif     ,Rice,862.7,29.7245,39300,38900
Gujarat,Kharif     ,Rice,592.46,29.288,36100,24800
Gujarat,Kharif     ,Rice,428,30.0501666666667,29700,7500
Gujarat,Kharif     ,Rice,579.48,30.0608333333333,35800,32000
Gujarat,Kharif     ,Rice,586.15,27.17979337878,36200,31700
Gujarat,Kharif     ,Rice,812.47,27.6745887183193,31800,35800
Gujarat,Kharif     ,Rice,885.6,30.2956666666667,5900,15600
Gujarat,Kharif     ,Rice,968.65,29.4741666666667,7900,24000
Gujarat,Kharif     ,Rice,684.15,29.8445,7600,17100
Gujarat,Kharif     ,Rice,612.458,29.499,7000,17500
Gujarat,Kharif     ,Rice,598.612,29.9576666666667,4600,9900
Gujarat,Kharif     ,Rice,986.65,29.4876666666667,13100,35200
Gujarat,Kharif     ,Rice,758.65,29.5008333333333,13200,29100
Gujarat,Kharif     ,Rice,1410.56,29.4533333333333,10000,27200
Gujarat,Rabi     ,Rice,23.26,23.925,300,900
Gujarat,Kharif     ,Rice,1055.8,29.3715,11300,25600
Gujarat,Rabi     ,Rice,12.56,24.8133333333333,3000,8600
Gujarat,Kharif     ,Rice,1101.226,29.7245,12800,32000
Gujarat,Rabi     ,Rice,0,24.9676666666667,3000,9200
Gujarat,Kharif     ,Rice,726.58,29.288,12800,26900
Gujarat,Kharif     ,Rice,580.65,30.0501666666667,10600,22200
Gujarat,Kharif     ,Rice,900,30.0608333333333,16000,36900
Gujarat,Kharif     ,Rice,893.26,27.867837838337,8800,20100
Gujarat,Kharif     ,Rice,1011.265,27.6465761837138,3500,8100
Gujarat,Kharif     ,Rice,930.172,30.2956666666667,145200,286400
Gujarat,Kharif     ,Rice,600.889,29.4741666666667,169100,363900
Gujarat,Kharif     ,Rice,625.65,29.8445,112500,73400
Gujarat,Rabi     ,Rice,14.95,24.6076666666667,100,500
Gujarat,Kharif     ,Rice,626.356,29.499,171800,308400
Gujarat,Rabi     ,Rice,7.485,24.5861666666667,300,800
Gujarat,Kharif     ,Rice,598.56,29.9576666666667,71200,93500
Gujarat,Rabi     ,Rice,4.5959,24.8771666666667,200,800
Gujarat,Kharif     ,Rice,869.48,29.4876666666667,98800,198900
Gujarat,Rabi     ,Rice,15.483,24.8153333333333,10000,34400
Gujarat,Kharif     ,Rice,830.6,29.5008333333333,99400,223900
Gujarat,Rabi     ,Rice,2.263,25.2666666666667,2800,8100
Gujarat,Kharif     ,Rice,1138.7,29.4533333333333,89700,218500
Gujarat,Rabi     ,Rice,3.56,23.925,1800,5500
Gujarat,Kharif     ,Rice,1411.15,29.3715,92400,169300
Gujarat,Rabi     ,Rice,2.6,24.8133333333333,7900,22200
Gujarat,Kharif     ,Rice,1143.2,29.7245,99800,237400
Gujarat,Rabi     ,Rice,12.63,24.9676666666667,4800,15100
Gujarat,Kharif     ,Rice,798.45,29.288,101100,211600
Gujarat,Rabi     ,Rice,2.2,24.3046666666667,2300,6500
Gujarat,Kharif     ,Rice,558.56,30.0501666666667,87100,201300
Gujarat,Rabi     ,Rice,4.26,25.4421666666667,5300,14700
Gujarat,Kharif     ,Rice,812.56,30.0608333333333,87300,210500
Gujarat,Rabi     ,Rice,6.269,25.1511666666667,10100,25800
Gujarat,Kharif     ,Rice,936.485,27.871851551738,97500,212700
Gujarat,Rabi     ,Rice,8.631,24.731717313999,12000,33800
Gujarat,Kharif     ,Rice,856.79,30.2956666666667,11400,22200
Gujarat,Kharif     ,Rice,496.36,29.4741666666667,11700,17200
Gujarat,Kharif     ,Rice,538.565,29.8445,10200,7100
Gujarat,Kharif     ,Rice,600.69,29.499,12600,23600
Gujarat,Kharif     ,Rice,323.153,29.9576666666667,3700,5300
Gujarat,Kharif     ,Rice,598.596,29.4876666666667,7200,9700
Gujarat,Kharif     ,Rice,617.56,29.5008333333333,4500,10900
Gujarat,Kharif     ,Rice,1390.26,29.4533333333333,6000,13600
Gujarat,Kharif     ,Rice,1417.4,29.3715,8100,16700
Gujarat,Kharif     ,Rice,1099.6,29.7245,8300,19100
Gujarat,Kharif     ,Rice,689.26,29.288,5900,12100
Gujarat,Kharif     ,Rice,629.63,30.0501666666667,6200,15700
Gujarat,Kharif     ,Rice,786.49,30.0608333333333,8200,17400
Gujarat,Kharif     ,Rice,894.56,29.7817181379839,5400,9700
Gujarat,Kharif     ,Rice,729.46,29.973731237959,1400,3200
Gujarat,Kharif     ,Rice,996.8,29.4876666666667,13900,10800
Gujarat,Kharif     ,Rice,1047,29.5008333333333,12200,11400
Gujarat,Kharif     ,Rice,1154,29.4533333333333,10800,8600
Gujarat,Kharif     ,Rice,1492.6,29.3715,13000,9700
Gujarat,Kharif     ,Rice,1354,29.7245,13600,11600
Gujarat,Kharif     ,Rice,1102.8,29.288,15200,13700
Gujarat,Kharif     ,Rice,789.6,30.0501666666667,15000,8200
Gujarat,Kharif     ,Rice,889.7,30.0608333333333,12000,10500
Gujarat,Kharif     ,Rice,983.595,30.7813781317313,17900,14700
Gujarat,Kharif     ,Rice,768.56,30.545764861393,11600,12800
Haryana,Kharif     ,Rice,684.59,29.3863333333333,65000,182000
Haryana,Kharif     ,Rice,784.56,30.7776666666667,71365,186000
Haryana,Kharif     ,Rice,596.585,30.8956666666667,72185,206000
Haryana,Kharif     ,Rice,726.56,30.7043333333333,71840,217000
Haryana,Kharif     ,Rice,572.56,30.3511666666667,74881,233000
Haryana,Kharif     ,Rice,410.26,31.3043333333333,61465,183000
Haryana,Kharif     ,Rice,1100,30.3468333333333,73240,227000
Haryana,Kharif     ,Rice,1065,30.3378333333333,73580,233000
Haryana,Kharif     ,Rice,941,30.4441666666667,76540,254000
Haryana,Kharif     ,Rice,677.9,30.6031666666667,75737,261000
Haryana,Kharif     ,Rice,589.15,30.7316666666667,75164,277000
Haryana,Kharif     ,Rice,1192.6,29.8068333333333,81002,267000
Haryana,Kharif     ,Rice,725.8,30.997,82283,306000
Haryana,Kharif     ,Rice,1064.1,30.7345,81869,282000
Haryana,Kharif     ,Rice,1126.6,30.782747879239,82586,322000
Haryana,Kharif     ,Rice,1096.8,30.4567622783779,82642,343000
Haryana,Kharif     ,Rice,411.609,29.3863333333333,1000,3000
Haryana,Kharif     ,Rice,458.569,30.7776666666667,7223,16000
Haryana,Kharif     ,Rice,263.522,30.8956666666667,7317,17000
Haryana,Kharif     ,Rice,489.563,30.7043333333333,8159,20000
Haryana,Kharif     ,Rice,486.45,30.3511666666667,7422,21000
Haryana,Kharif     ,Rice,512.26,31.3043333333333,6491,19000
Haryana,Kharif     ,Rice,368.48,30.3468333333333,9890,23000
Haryana,Kharif     ,Rice,400,30.3378333333333,11412,14000
Haryana,Kharif     ,Rice,382.9,30.4441666666667,12526,25000
Haryana,Kharif     ,Rice,323.15,30.6031666666667,13666,26000
Haryana,Kharif     ,Rice,297.54,30.7316666666667,14818,40000
Haryana,Kharif     ,Rice,731.2,29.8068333333333,21217,45000
Haryana,Kharif     ,Rice,202.4,30.997,19028,44000
Haryana,Kharif     ,Rice,414.9,30.7345,21314,44000
Haryana,Kharif     ,Rice,565.2,30.1478173328319,17520,46000
Haryana,Kharif     ,Rice,423.65,30.1871513993929,14981,40000
Haryana,Kharif     ,Rice,516.667,29.3863333333333,21000,59000
Haryana,Kharif     ,Rice,662.546,30.7776666666667,30124,70000
Haryana,Kharif     ,Rice,406.54,30.8956666666667,28820,58000
Haryana,Kharif     ,Rice,518.751,30.7043333333333,28959,80000
Haryana,Kharif     ,Rice,5573.891,30.3511666666667,31274,88000
Haryana,Kharif     ,Rice,418.95,31.3043333333333,18092,48000
Haryana,Kharif     ,Rice,408.56,30.3468333333333,28333,78000
Haryana,Kharif     ,Rice,565.5,30.3378333333333,28255,68000
Haryana,Kharif     ,Rice,497.8,30.4441666666667,26376,70000
Haryana,Kharif     ,Rice,423.56,30.6031666666667,27360,84000
Haryana,Kharif     ,Rice,398.563,30.7316666666667,29214,94000
Haryana,Kharif     ,Rice,340,29.8068333333333,8447,22000
Haryana,Kharif     ,Rice,585.9,30.997,9560,24000
Haryana,Kharif     ,Rice,539.7,30.7345,9550,18000
Haryana,Kharif     ,Rice,353.4,30.1837138358539,11554,28000
Haryana,Kharif     ,Rice,398.48,30.5578338273119,10709,25000
Haryana,Kharif     ,Rice,450.809,29.3863333333333,52000,184000
Haryana,Kharif     ,Rice,389.569,30.7776666666667,70105,208000
Haryana,Kharif     ,Rice,378.56,30.8956666666667,69238,164000
Haryana,Kharif     ,Rice,311.56,30.7043333333333,61308,199000
Haryana,Kharif     ,Rice,321.48,30.3511666666667,58359,175000
Haryana,Kharif     ,Rice,380.66,31.3043333333333,66915,202000
Haryana,Kharif     ,Rice,398.5,30.3468333333333,65108,218000
Haryana,Kharif     ,Rice,289.56,30.3378333333333,65365,280000
Haryana,Kharif     ,Rice,403.69,30.4441666666667,68371,254000
Haryana,Kharif     ,Rice,300.56,30.6031666666667,70069,312000
Haryana,Kharif     ,Rice,207.6956,30.7316666666667,73133,318000
Haryana,Kharif     ,Rice,455.6,29.8068333333333,77738,339000
Haryana,Kharif     ,Rice,286.56,30.997,81385,291000
Haryana,Kharif     ,Rice,308.59,30.7345,87580,348000
Haryana,Kharif     ,Rice,356.89,30.283738187272,87063,325000
Haryana,Kharif     ,Rice,312.49,30.787837319997,89639,370000
Haryana,Kharif     ,Rice,511.327,29.3863333333333,7000,20000
Haryana,Kharif     ,Rice,636.447,30.7776666666667,10884,25000
Haryana,Kharif     ,Rice,386.989,30.8956666666667,9465,22000
Haryana,Kharif     ,Rice,502.114,30.7043333333333,7881,20000
Haryana,Kharif     ,Rice,556.48,30.3511666666667,7503,21000
Haryana,Kharif     ,Rice,385.95,31.3043333333333,2639,8000
Haryana,Kharif     ,Rice,483.59,30.3468333333333,7491,19000
Haryana,Kharif     ,Rice,522.1,30.3378333333333,6252,18000
Haryana,Kharif     ,Rice,564.9,30.4441666666667,2197,6000
Haryana,Kharif     ,Rice,273.6,30.6031666666667,2322,6000
Haryana,Kharif     ,Rice,386.4,30.7316666666667,2615,10000
Haryana,Kharif     ,Rice,614.1,29.8068333333333,3457,8000
Haryana,Kharif     ,Rice,428,30.997,4425,14000
Haryana,Kharif     ,Rice,812.9,30.7345,5151,14000
Haryana,Kharif     ,Rice,438.811,29.3863333333333,22000,64000
Haryana,Kharif     ,Rice,386.275,30.7776666666667,43409,97000
Haryana,Kharif     ,Rice,223.714,30.8956666666667,44552,107000
Haryana,Kharif     ,Rice,338.856,30.7043333333333,33285,63000
Haryana,Kharif     ,Rice,350.553,30.3511666666667,20353,37000
Haryana,Kharif     ,Rice,178.366,31.3043333333333,21328,41000
Haryana,Kharif     ,Rice,456.584,29.3863333333333,8000,13000
Haryana,Kharif     ,Rice,550.65,30.7776666666667,19923,38000
Haryana,Kharif     ,Rice,267.51,30.8956666666667,15097,14000
Haryana,Kharif     ,Rice,448.264,30.7043333333333,16498,25000
Haryana,Kharif     ,Rice,462.894,30.3511666666667,15794,22000
Haryana,Kharif     ,Rice,241.432,31.3043333333333,6484,19000
Haryana,Kharif     ,Rice,422.4,30.3378333333333,13362,16000
Haryana,Kharif     ,Rice,531.3,30.4441666666667,17028,29000
Haryana,Kharif     ,Rice,303.1,30.6031666666667,17210,31000
Haryana,Kharif     ,Rice,301.2,30.7316666666667,18778,43000
Haryana,Kharif     ,Rice,612.3,29.8068333333333,33888,33000
Haryana,Kharif     ,Rice,366.6,30.997,25954,47000
Haryana,Kharif     ,Rice,480.4,30.7345,31014,62000
Haryana,Kharif     ,Rice,514.212,29.3863333333333,81000,224000
Haryana,Kharif     ,Rice,423.922,30.7776666666667,110962,230000
Haryana,Kharif     ,Rice,246.73,30.8956666666667,116552,205000
Haryana,Kharif     ,Rice,390.843,30.7043333333333,111598,222000
Haryana,Kharif     ,Rice,403.085,30.3511666666667,104307,222000
Haryana,Kharif     ,Rice,242.222,31.3043333333333,69245,130000
Haryana,Kharif     ,Rice,563,30.3378333333333,90894,201000
Haryana,Kharif     ,Rice,700,30.4441666666667,96708,258000
Haryana,Kharif     ,Rice,343,30.6031666666667,93719,248000
Haryana,Kharif     ,Rice,362.5,30.7316666666667,95256,249000
Haryana,Kharif     ,Rice,550.7,29.8068333333333,106846,250000
Haryana,Kharif     ,Rice,363.5,30.997,108272,296000
Haryana,Kharif     ,Rice,507.4,30.7345,113883,284000
Haryana,Kharif     ,Rice,569.744,29.3863333333333,150000,434000
Haryana,Kharif     ,Rice,433.285,30.7776666666667,162169,349000
Haryana,Kharif     ,Rice,268.159,30.8956666666667,162873,364000
Haryana,Kharif     ,Rice,413.697,30.7043333333333,164224,391000
Haryana,Kharif     ,Rice,405.891,30.3511666666667,160911,402000
Haryana,Kharif     ,Rice,284.882,31.3043333333333,170163,444000
Haryana,Kharif     ,Rice,605.3,30.3378333333333,152637,399000
Haryana,Kharif     ,Rice,639.1,30.4441666666667,150621,477000
Haryana,Kharif     ,Rice,203.5,30.6031666666667,150635,473000
Haryana,Kharif     ,Rice,228.7,30.7316666666667,152110,513000
Haryana,Kharif     ,Rice,547.5,29.8068333333333,156311,391000
Haryana,Kharif     ,Rice,175.3,30.997,158348,462000
Haryana,Kharif     ,Rice,544.6,30.7345,158671,436000
Haryana,Kharif     ,Rice,591.168,29.3863333333333,161000,427000
Haryana,Kharif     ,Rice,536.924,30.7776666666667,161526,357000
Haryana,Kharif     ,Rice,313.63,30.8956666666667,161526,447000
Haryana,Kharif     ,Rice,489.063,30.7043333333333,157949,444000
Haryana,Kharif     ,Rice,444.06,30.3511666666667,166037,494000
Haryana,Kharif     ,Rice,340.751,31.3043333333333,159111,426000
Haryana,Kharif     ,Rice,527.8,30.3378333333333,167405,567000
Haryana,Kharif     ,Rice,454,30.4441666666667,169130,521000
Haryana,Kharif     ,Rice,277.9,30.6031666666667,166200,553000
Haryana,Kharif     ,Rice,456.8,30.7316666666667,167149,610000
Haryana,Kharif     ,Rice,587.1,29.8068333333333,169034,465000
Haryana,Kharif     ,Rice,449.9,30.997,171517,521000
Haryana,Kharif     ,Rice,841.2,30.7345,172698,461000
Haryana,Kharif     ,Rice,634.434,29.3863333333333,106000,327000
Haryana,Kharif     ,Rice,515.543,30.7776666666667,113715,267000
Haryana,Kharif     ,Rice,331.022,30.8956666666667,111611,335000
Haryana,Kharif     ,Rice,491.002,30.7043333333333,111765,357000
Haryana,Kharif     ,Rice,421.531,30.3511666666667,111396,367000
Haryana,Kharif     ,Rice,365.477,31.3043333333333,106928,371000
Haryana,Kharif     ,Rice,451.5,30.3378333333333,121844,468000
Haryana,Kharif     ,Rice,429.3,30.4441666666667,110791,416000
Haryana,Kharif     ,Rice,209.3,30.6031666666667,108950,440000
Haryana,Kharif     ,Rice,202,30.7316666666667,114536,460000
Haryana,Kharif     ,Rice,246.4,29.8068333333333,121530,408000
Haryana,Kharif     ,Rice,233.6,30.997,117969,453000
Haryana,Kharif     ,Rice,433.3,30.7345,119783,383000
Haryana,Kharif     ,Rice,747.536,29.3863333333333,6000,16000
Haryana,Kharif     ,Rice,552.07,30.7776666666667,6084,16000
Haryana,Kharif     ,Rice,418.954,30.8956666666667,6384,18000
Haryana,Kharif     ,Rice,547.789,30.7043333333333,6183,18000
Haryana,Kharif     ,Rice,455.301,30.3511666666667,6933,20000
Haryana,Kharif     ,Rice,467.031,31.3043333333333,5702,16000
Haryana,Kharif     ,Rice,812.5,30.3378333333333,6776,18000
Haryana,Kharif     ,Rice,659.4,30.4441666666667,6087,17000
Haryana,Kharif     ,Rice,665.8,30.6031666666667,7340,28000
Haryana,Kharif     ,Rice,573,30.7316666666667,7088,20000
Haryana,Kharif     ,Rice,567.5,29.8068333333333,8797,24000
Haryana,Kharif     ,Rice,385.4,30.997,8415,23000
Haryana,Kharif     ,Rice,691.8,30.7345,9070,30000
Haryana,Kharif     ,Rice,555.255,29.3863333333333,69000,169000
Haryana,Kharif     ,Rice,527.722,30.7776666666667,71746,154000
Haryana,Kharif     ,Rice,287.987,30.8956666666667,70637,144000
Haryana,Kharif     ,Rice,469.484,30.7043333333333,77458,187000
Haryana,Kharif     ,Rice,463.291,30.3511666666667,71831,167000
Haryana,Kharif     ,Rice,305.96,31.3043333333333,64007,161000
Haryana,Kharif     ,Rice,500.3,30.3378333333333,72281,164000
Haryana,Kharif     ,Rice,485.5,30.4441666666667,70753,181000
Haryana,Kharif     ,Rice,341,30.6031666666667,70777,194000
Haryana,Kharif     ,Rice,223.5,30.7316666666667,73632,188000
Haryana,Kharif     ,Rice,426.3,29.8068333333333,77763,169000
Haryana,Kharif     ,Rice,267,30.997,76960,205000
Haryana,Kharif     ,Rice,499.8,30.7345,76905,174000
Haryana,Kharif     ,Rice,582.821,30.7776666666667,723,2000
Haryana,Kharif     ,Rice,288.694,30.8956666666667,1132,2000
Haryana,Kharif     ,Rice,459.97,30.7043333333333,705,3000
Haryana,Kharif     ,Rice,493.036,30.3511666666667,686,3000
Haryana,Kharif     ,Rice,391.8,30.3378333333333,475,3000
Haryana,Kharif     ,Rice,537,30.4441666666667,621,3000
Haryana,Kharif     ,Rice,381.9,30.6031666666667,788,3000
Haryana,Kharif     ,Rice,294,30.7316666666667,820,3000
Haryana,Kharif     ,Rice,628.5,29.8068333333333,2066,5000
Haryana,Kharif     ,Rice,251,30.997,2079,5000
Haryana,Kharif     ,Rice,613.9,30.7345,2746,8000
Haryana,Kharif     ,Rice,451.116,29.3863333333333,16000,29000
Haryana,Kharif     ,Rice,504.298,30.7776666666667,27522,53000
Haryana,Kharif     ,Rice,254.573,30.8956666666667,28515,26000
Haryana,Kharif     ,Rice,420.233,30.7043333333333,23863,36000
Haryana,Kharif     ,Rice,431.425,30.3511666666667,20034,27000
Haryana,Kharif     ,Rice,224.306,31.3043333333333,7412,8000
Haryana,Kharif     ,Rice,361.8,30.3378333333333,15014,26000
Haryana,Kharif     ,Rice,504,30.4441666666667,18006,36000
Haryana,Kharif     ,Rice,408.8,30.6031666666667,20185,37000
Haryana,Kharif     ,Rice,246.6,30.7316666666667,23167,52000
Haryana,Kharif     ,Rice,533.5,29.8068333333333,38439,48000
Haryana,Kharif     ,Rice,343.3,30.997,35056,50000
Haryana,Kharif     ,Rice,456.1,30.7345,39340,59000
Haryana,Kharif     ,Rice,390.194,29.3863333333333,32000,107000
Haryana,Kharif     ,Rice,289.514,30.7776666666667,41353,101000
